DATE,PRICE
2021-12-16,57.36
2021-12-17,58.82
2021-12-18,66.24
2021-12-19,69.87
2021-12-20,72.83
2021-12-21,77.5
2021-12-22,75.4
2021-12-23,83.0
2021-12-24,84.78
2021-12-25,87.1
2021-12-26,88.1
2021-12-27,80.28
2021-12-28,75.41
2021-12-29,74.12
2021-12-30,74.87
2021-12-31,75.24
2022-01-01,80.57
2022-01-02,78.66
2022-01-03,78.65
2022-01-04,75.01
2022-01-05,69.47
2022-01-06,69.4
2022-01-07,60.58
2022-01-08,58.86
2022-01-09,65.65
2022-01-10,61.2
2022-01-11,64.67
2022-01-12,71.67
2022-01-13,67.97
2022-01-14,71.66
2022-01-15,76.62
2022-01-16,76.35
2022-01-17,67.72
2022-01-18,71.2
2022-01-19,71.58
2022-01-20,68.52
2022-01-21,57.44
2022-01-22,55.53
2022-01-23,61.61
2022-01-24,58.28
2022-01-25,55.81
2022-01-26,52.34
2022-01-27,48.51
2022-01-28,45.19
2022-01-29,45.75
2022-01-30,41.56
2022-01-31,46.43
2022-02-01,46.27
2022-02-02,42.19
2022-02-03,44.7
2022-02-04,47.18
2022-02-05,48.44
2022-02-06,49.08
2022-02-07,52.11
2022-02-08,50.15
2022-02-09,50.39
2022-02-10,45.8
2022-02-11,44.37
2022-02-12,46.04
2022-02-13,45.6
2022-02-14,47.66
2022-02-15,50.01
2022-02-16,49.27
2022-02-17,44.29
2022-02-18,44.9
2022-02-19,44.6
2022-02-20,43.53
2022-02-21,44.27
2022-02-22,48.38
2022-02-23,52.53
2022-02-24,58.28
2022-02-25,64.87
2022-02-26,69.36
2022-02-27,65.0
2022-02-28,81.46
2022-03-01,80.53
2022-03-02,83.03
2022-03-03,81.72
2022-03-04,76.09
2022-03-05,80.17
2022-03-06,72.7
2022-03-07,71.66
2022-03-08,78.55
2022-03-09,89.7
2022-03-10,91.95
2022-03-11,80.95
2022-03-12,78.85
2022-03-13,80.01
2022-03-14,86.79
2022-03-15,80.72
2022-03-16,80.96
2022-03-17,78.21
2022-03-18,80.16
2022-03-19,83.31
2022-03-20,82.01
2022-03-21,86.92
2022-03-22,84.43
2022-03-23,86.08
2022-03-24,85.25
2022-03-25,82.32
2022-03-26,83.19
2022-03-27,85.72
2022-03-28,88.44
2022-03-29,98.29
2022-03-30,94.81
2022-03-31,93.13
2022-04-01,95.84
2022-04-02,104.12
2022-04-03,102.28
2022-04-04,105.97
2022-04-05,106.64
2022-04-06,98.94
2022-04-07,95.22
2022-04-08,86.95
2022-04-09,89.71
2022-04-10,84.39
2022-04-11,75.76
2022-04-12,78.04
2022-04-13,80.52
2022-04-14,75.37
2022-04-15,74.33
2022-04-16,75.0
2022-04-17,71.5
2022-04-18,84.53
2022-04-19,88.6
2022-04-20,87.53
2022-04-21,83.72
2022-04-22,86.88
2022-04-23,82.83
2022-04-24,83.78
2022-04-25,90.33
2022-04-26,83.15
2022-04-27,84.35
2022-04-28,84.75
2022-04-29,80.65
2022-04-30,74.16
2022-05-01,78.05
2022-05-02,80.18
2022-05-03,78.76
