TIMESTAMP,C
1483315200,16.3898
1483401600,15.3
1483488000,17.40998
1483574400,15.00327
1483660800,13.19067
1483747200,12.36
1483833600,12.98707
1483920000,12.76826
1484006400,12.7589
1484092800,11.24044
1484179200,11.31848
1484265600,10.8259
1484352000,10.55179
1484438400,10.16
1484524800,10.14599
1484611200,11.78496
1484697600,11.31213
1484784000,11.59898
1484870400,11.10081
1484956800,11.35902
1485043200,11.40143
1485129600,11.5041
1485216000,10.98781
1485302400,10.912
1485388800,11.2653
1485475200,11.445
1485561600,12.02017
1485648000,11.86186
1485734400,11.89
1485820800,12.0001
1485907200,12.31
1485993600,12.28094
1486080000,11.70112
1486166400,11.6201
1486252800,11.77
1486339200,11.8489
1486425600,11.71
1486512000,11.98103
1486598400,11.78868
1486684800,11.48098
1486771200,11.59725
1486857600,11.61
1486944000,11.68977
1487030400,12.29999
1487116800,12.978
1487203200,12.49621
1487289600,12.69725
1487376000,12.67581
1487462400,12.32
1487548800,11.43377
1487635200,11.64
1487721600,12.22129
1487808000,12.101
1487894400,11.35
1487980800,11.2202
1488067200,11.3891
1488153600,11.33181
1488240000,11.6772
1488326400,11.61
1488412800,12.48
1488499200,13.16215
1488585600,12.90001
1488672000,14.13641
1488758400,14.69566
1488844800,12.8725
1488931200,11.61992
1489017600,12.41465
1489104000,12.6
1489190400,13.8
1489276800,15.8
1489363200,17.00999
1489449600,16.58694
1489536000,17.74251
1489622400,20.51846
1489708800,20.11001
1489795200,18.2498
1489881600,21.18351
1489968000,20.40001
1490054400,19.40812
1490140800,19.4999
1490227200,20.0513
1490313600,19.66507
1490400000,18.39496
1490486400,17.85369
1490572800,17.81
1490659200,17.99
1490745600,19.69999
1490832000,18.55
1490918400,18.81576
1491004800,19.55342
1491091200,18.38
1491177600,18.66787
1491264000,19.0
1491350400,18.60825
1491436800,18.11608
1491523200,18.59053
1491609600,19.51021
1491696000,19.60617
1491782400,20.80617
1491868800,20.27001
1491955200,20.50003
1492041600,20.2
1492128000,19.40742
1492214400,19.39199
1492300800,19.21032
1492387200,19.2
1492473600,19.46
1492560000,19.00541
1492646400,18.71
1492732800,19.09965
1492819200,18.63417
1492905600,18.64146
1492992000,18.15
1493078400,18.09805
1493164800,17.87
1493251200,19.51096
1493337600,20.49
1493424000,20.96166
1493510400,21.49955
1493596800,20.00132
1493683200,20.97737
1493769600,23.2
