DATE,PRICE
2019-09-25,1.76844
2019-09-26,1.55
2019-09-27,1.566
2019-09-28,1.54
2019-09-29,1.7
2019-09-30,1.65499
2019-10-01,1.69552
2019-10-02,1.8771
2019-10-03,1.78756
2019-10-04,1.8197
2019-10-05,1.79943
2019-10-06,1.97506
2019-10-07,2.1781
2019-10-08,2.31593
2019-10-09,2.55132
2019-10-10,2.40336
2019-10-11,2.4954
2019-10-12,2.34742
2019-10-13,2.23314
2019-10-14,2.28
2019-10-15,2.14499
2019-10-16,2.16
2019-10-17,2.15761
2019-10-18,2.09759
2019-10-19,2.10219
2019-10-20,2.188
2019-10-21,2.35409
2019-10-22,2.34659
2019-10-23,2.35167
2019-10-24,2.44174
2019-10-25,2.53567
2019-10-26,2.48822
2019-10-27,2.39423
2019-10-28,2.42498
2019-10-29,2.404
2019-10-30,2.33538
2019-10-31,2.46
2019-11-01,2.44
2019-11-02,2.42418
2019-11-03,2.3976
2019-11-04,2.42167
2019-11-05,2.42266
2019-11-06,2.48718
2019-11-07,2.427
2019-11-08,2.46785
2019-11-09,2.53902
2019-11-10,2.52048
2019-11-11,2.48885
2019-11-12,2.56345
2019-11-13,2.729
2019-11-14,2.76956
2019-11-15,2.7394
2019-11-16,2.67931
2019-11-17,2.62086
2019-11-18,2.5382
2019-11-19,2.44037
2019-11-20,2.42587
2019-11-21,2.3
2019-11-22,2.1382
2019-11-23,2.19
2019-11-24,2.015
2019-11-25,2.05984
2019-11-26,2.06007
2019-11-27,2.01848
2019-11-28,2.05927
2019-11-29,2.11484
2019-11-30,2.03849
2019-12-01,1.98167
2019-12-02,1.89164
2019-12-03,1.92593
2019-12-04,1.8413
2019-12-05,1.82389
2019-12-06,1.89315
2019-12-07,1.85
2019-12-08,1.85468
2019-12-09,1.89
2019-12-10,2.04288
2019-12-11,1.95335
2019-12-12,1.89
2019-12-13,1.86587
2019-12-14,1.81207
2019-12-15,1.85776
2019-12-16,1.77
2019-12-17,1.57795
2019-12-18,1.69547
2019-12-19,1.62091
2019-12-20,1.74166
2019-12-21,1.68763
2019-12-22,1.7435
2019-12-23,1.67354
2019-12-24,1.67378
2019-12-25,1.60106
2019-12-26,1.66445
2019-12-27,1.67975
2019-12-28,1.67705
2019-12-29,1.692
2019-12-30,1.6323
2019-12-31,1.57356
2020-01-01,1.60389
2020-01-02,1.55334
2020-01-03,1.62137
2020-01-04,1.63602
2020-01-05,1.60389
2020-01-06,1.7282
2020-01-07,1.89201
2020-01-08,1.965
2020-01-09,1.95
2020-01-10,2.01146
2020-01-11,2.048
2020-01-12,1.99834
2020-01-13,1.97669
2020-01-14,2.13887
2020-01-15,2.15565
2020-01-16,2.23488
2020-01-17,2.46847
2020-01-18,2.48132
2020-01-19,2.34963
2020-01-20,2.44405
2020-01-21,2.39
2020-01-22,2.36827
2020-01-23,2.20225
2020-01-24,2.2638
2020-01-25,2.2212
2020-01-26,2.31804
2020-01-27,2.35834
2020-01-28,2.39916
2020-01-29,2.52378
2020-01-30,2.61243
2020-01-31,2.55632
2020-02-01,2.52258
2020-02-02,2.53998
2020-02-03,2.50717
2020-02-04,2.48471
2020-02-05,2.58611
2020-02-06,2.63676
2020-02-07,3.03
2020-02-08,3.13885
2020-02-09,3.2
2020-02-10,3.10959
2020-02-11,3.68581
2020-02-12,3.67645
2020-02-13,3.57326
2020-02-14,4.08697
2020-02-15,3.97049
2020-02-16,4.13127
2020-02-17,3.9787
2020-02-18,4.20283
2020-02-19,4.06049
2020-02-20,3.93754
2020-02-21,3.95659
2020-02-22,3.77392
2020-02-23,3.935
2020-02-24,3.62365
2020-02-25,3.21
2020-02-26,3.32637
2020-02-27,3.59151
2020-02-28,3.78095
2020-02-29,3.69751
2020-03-01,3.49936
2020-03-02,3.80035
2020-03-03,4.1
2020-03-04,4.17318
2020-03-05,4.20965
2020-03-06,4.1715
2020-03-07,3.86052
2020-03-08,3.55
2020-03-09,3.62595
2020-03-10,3.63954
2020-03-11,3.39634
2020-03-12,1.83
2020-03-13,2.19666
2020-03-14,1.94748
2020-03-15,1.88034
2020-03-16,1.594
2020-03-17,1.72104
2020-03-18,1.77941
2020-03-19,2.11088
2020-03-20,2.10531
2020-03-21,2.13808
2020-03-22,1.87608
2020-03-23,2.10232
2020-03-24,2.14912
2020-03-25,2.07919
2020-03-26,2.1
2020-03-27,1.93197
2020-03-28,1.93204
2020-03-29,1.81206
2020-03-30,1.942
2020-03-31,2.04202
2020-04-01,2.07819
2020-04-02,2.13488
2020-04-03,2.1433
2020-04-04,2.14409
2020-04-05,2.09653
2020-04-06,2.37
2020-04-07,2.48985
2020-04-08,2.9026
2020-04-09,3.04425
2020-04-10,2.93311
2020-04-11,3.02465
2020-04-12,3.14215
2020-04-13,3.09961
2020-04-14,2.95024
2020-04-15,2.87121
2020-04-16,3.2
2020-04-17,3.18845
2020-04-18,3.48284
2020-04-19,3.32152
2020-04-20,3.17645
2020-04-21,3.18845
2020-04-22,3.4
2020-04-23,3.47407
2020-04-24,3.49385
2020-04-25,3.5107
2020-04-26,3.44026
2020-04-27,3.36883
2020-04-28,3.3877
2020-04-29,3.57601
2020-04-30,3.39792
2020-05-01,3.41782
2020-05-02,3.48
2020-05-03,3.38382
2020-05-04,3.43821
2020-05-05,3.40061
2020-05-06,3.33314
2020-05-07,3.47346
2020-05-08,3.50863
2020-05-09,3.71175
2020-05-10,3.48678
2020-05-11,3.3329
2020-05-12,3.4177
2020-05-13,3.48506
2020-05-14,3.52652
2020-05-15,3.39369
2020-05-16,3.47781
2020-05-17,3.4852
2020-05-18,3.55416
2020-05-19,3.60602
2020-05-20,3.70515
2020-05-21,3.49177
2020-05-22,3.72283
2020-05-23,3.62048
2020-05-24,3.46702
2020-05-25,3.54732
2020-05-26,3.51211
2020-05-27,3.5
2020-05-28,3.6393
2020-05-29,3.58233
2020-05-30,3.74704
2020-05-31,3.72912
2020-06-01,3.90902
2020-06-02,3.93902
2020-06-03,3.99668
2020-06-04,3.90867
2020-06-05,3.88
2020-06-06,3.87395
2020-06-07,3.84705
2020-06-08,3.95
2020-06-09,3.9229
2020-06-10,3.89057
2020-06-11,3.52
2020-06-12,3.62877
2020-06-13,3.63672
2020-06-14,3.49941
2020-06-15,3.46014
2020-06-16,3.59357
2020-06-17,3.71
2020-06-18,3.7
2020-06-19,3.65321
2020-06-20,3.73348
2020-06-21,3.73852
2020-06-22,3.96928
2020-06-23,4.25274
2020-06-24,4.18861
2020-06-25,4.29082
2020-06-26,4.18231
2020-06-27,3.94679
2020-06-28,4.07213
2020-06-29,4.09138
2020-06-30,4.078
2020-07-01,4.17344
2020-07-02,4.27371
2020-07-03,4.2289
2020-07-04,4.27443
2020-07-05,4.22063
2020-07-06,4.74676
2020-07-07,5.07372
2020-07-08,5.73602
2020-07-09,5.39545
2020-07-10,5.43509
2020-07-11,5.42974
2020-07-12,6.5114
2020-07-13,6.35685
2020-07-14,7.112
2020-07-15,7.58108
2020-07-16,7.32991
2020-07-17,7.24387
2020-07-18,6.99753
2020-07-19,7.07507
2020-07-20,6.32556
2020-07-21,6.3589
2020-07-22,6.49092
2020-07-23,6.81546
2020-07-24,6.395
2020-07-25,6.58733
2020-07-26,6.46479
2020-07-27,6.05868
2020-07-28,6.16
2020-07-29,6.05424
2020-07-30,6.28464
2020-07-31,6.62715
2020-08-01,7.07998
2020-08-02,7.04011
2020-08-03,7.84442
2020-08-04,8.35747
2020-08-05,8.04003
2020-08-06,8.60429
2020-08-07,8.6
2020-08-08,10.80816
2020-08-09,11.74427
2020-08-10,11.48967
2020-08-11,11.10475
2020-08-12,14.0417
2020-08-13,14.53073
2020-08-14,14.37033
2020-08-15,16.20921
2020-08-16,15.86572
2020-08-17,14.1896
2020-08-18,13.57749
2020-08-19,13.67783
2020-08-20,13.55419
2020-08-21,11.71211
2020-08-22,13.45875
2020-08-23,12.84965
2020-08-24,12.83147
2020-08-25,11.95
2020-08-26,12.86887
2020-08-27,12.33649
2020-08-28,12.72529
2020-08-29,13.79374
2020-08-30,13.85831
2020-08-31,13.03167
2020-09-01,13.47265
2020-09-02,12.49448
2020-09-03,10.11151
2020-09-04,10.53345
2020-09-05,8.98219
2020-09-06,10.83901
2020-09-07,10.51383
2020-09-08,9.98852
2020-09-09,10.48979
2020-09-10,10.62953
2020-09-11,10.53986
2020-09-12,10.74631
2020-09-13,10.2047
2020-09-14,10.22
2020-09-15,9.274
2020-09-16,9.1062
2020-09-17,9.30677
2020-09-18,8.53845
2020-09-19,8.56716
2020-09-20,8.2135
2020-09-21,7.40683
2020-09-22,7.47502
2020-09-23,6.54028
2020-09-24,8.45663
2020-09-25,9.2087
2020-09-26,8.87604
2020-09-27,9.28473
2020-09-28,8.81735
2020-09-29,8.64399
2020-09-30,8.4007
2020-10-01,8.2211
2020-10-02,7.88959
2020-10-03,7.93625
2020-10-04,8.02071
2020-10-05,8.20985
2020-10-06,7.46053
2020-10-07,7.62926
2020-10-08,8.10018
2020-10-09,8.79057
2020-10-10,8.8736
2020-10-11,9.18404
2020-10-12,9.64567
2020-10-13,9.35914
2020-10-14,9.31485
2020-10-15,9.17472
2020-10-16,9.05
2020-10-17,9.10988
2020-10-18,9.33357
2020-10-19,9.26597
2020-10-20,8.34317
2020-10-21,9.1199
2020-10-22,10.10547
2020-10-23,10.23899
2020-10-24,10.70071
2020-10-25,10.2519
2020-10-26,9.92011
2020-10-27,10.11702
2020-10-28,9.76878
2020-10-29,9.65242
2020-10-30,9.51822
2020-10-31,9.64984
2020-11-01,9.90251
2020-11-02,9.28759
2020-11-03,8.83521
2020-11-04,8.92486
2020-11-05,9.3142
2020-11-06,10.28554
2020-11-07,9.88
2020-11-08,10.68083
2020-11-09,10.56285
2020-11-10,11.03
2020-11-11,10.85
2020-11-12,10.52627
2020-11-13,10.87484
2020-11-14,10.64668
2020-11-15,10.26535
2020-11-16,10.65
2020-11-17,11.27
2020-11-18,11.46409
2020-11-19,11.48227
2020-11-20,11.86719
2020-11-21,13.0
2020-11-22,12.187
2020-11-23,12.895
2020-11-24,13.17504
2020-11-25,11.97101
2020-11-26,10.56607
2020-11-27,10.45629
2020-11-28,10.96424
2020-11-29,11.17989
2020-11-30,11.88585
2020-12-01,11.0991
2020-12-02,11.55614
2020-12-03,11.52039
2020-12-04,10.48
2020-12-05,10.87761
2020-12-06,11.11212
2020-12-07,10.8
2020-12-08,10.01772
2020-12-09,10.47171
2020-12-10,9.82
2020-12-11,9.63369
2020-12-12,10.08138
2020-12-13,10.64233
2020-12-14,10.55133
2020-12-15,10.44062
2020-12-16,11.05897
2020-12-17,10.97734
2020-12-18,10.99481
2020-12-19,10.96529
2020-12-20,10.6713
2020-12-21,10.07385
2020-12-22,10.47757
2020-12-23,9.05206
2020-12-24,9.50607
2020-12-25,9.46771
2020-12-26,8.99
2020-12-27,9.83338
2020-12-28,10.29871
2020-12-29,9.59114
2020-12-30,9.16468
2020-12-31,9.18494
2021-01-01,9.69469
2021-01-02,9.8415
2021-01-03,10.77345
2021-01-04,11.09014
2021-01-05,11.77877
2021-01-06,13.97166
2021-01-07,12.95875
2021-01-08,12.39668
2021-01-09,14.0597
2021-01-10,13.10197
2021-01-11,12.05449
2021-01-12,11.47761
2021-01-13,13.12456
2021-01-14,14.76896
2021-01-15,17.19592
2021-01-16,16.64147
2021-01-17,19.31664
2021-01-18,18.2281
2021-01-19,16.9279
2021-01-20,18.04375
2021-01-21,15.15862
2021-01-22,17.779
2021-01-23,20.40436
2021-01-24,20.38847
2021-01-25,19.29546
2021-01-26,18.9139
2021-01-27,17.375
2021-01-28,19.02039
2021-01-29,18.76115
2021-01-30,19.49857
