TIMESTAMP,C
1663286400,9.187
1663372800,8.372
1663459200,5.032
1663545600,6.398
1663632000,6.051
1663718400,5.635
1663804800,6.196
1663891200,7.691
1663977600,11.541
1664064000,11.776
1664150400,11.521
1664236800,11.602
1664323200,11.006
1664409600,12.206
1664496000,12.227
1664582400,11.374
1664668800,10.412
1664755200,10.904
1664841600,9.512
1664928000,9.288
1665014400,8.288
1665100800,8.45
1665187200,8.058
1665273600,8.342
1665360000,8.126
1665446400,8.007
1665532800,8.092
1665619200,7.482
1665705600,7.313
1665792000,7.333
1665878400,7.405
1665964800,7.341
1666051200,6.998
1666137600,6.417
1666224000,6.264
1666310400,6.113
1666396800,6.691
1666483200,6.674
1666569600,6.421
1666656000,6.696
1666742400,7.456
1666828800,6.723
1666915200,7.295
1667001600,6.909
1667088000,6.816
1667174400,6.69
1667260800,6.302
1667347200,6.404
1667433600,6.322
1667520000,6.463
1667606400,6.499
1667692800,6.117
1667779200,6.041
1667865600,4.649
1667952000,3.72
1668038400,4.237
1668124800,4.088
1668211200,3.929
1668297600,3.759
1668384000,3.641
1668470400,3.739
1668556800,3.642
1668643200,3.634
1668729600,3.618
1668816000,3.585
1668902400,3.184
1668988800,3.298
1669075200,3.287
1669161600,3.317
1669248000,3.308
1669334400,3.203
1669420800,3.244
1669507200,3.207
1669593600,3.097
1669680000,3.131
1669766400,3.21
1669852800,3.644
1669939200,3.915
1670025600,3.565
1670112000,3.878
1670198400,3.646
1670284800,3.607
1670371200,3.536
1670457600,3.486
1670544000,3.446
1670630400,3.492
1670716800,3.445
1670803200,3.354
1670889600,3.416
1670976000,3.323
1671062400,3.3
1671148800,3.062
1671235200,3.109
1671321600,3.121
1671408000,2.92
1671494400,2.833
1671580800,2.821
1671667200,2.922
1671753600,2.825
1671840000,2.862
1671926400,2.81
1672012800,2.849
1672099200,2.901
1672185600,2.778
1672272000,2.822
1672358400,2.81
1672444800,2.75
1672531200,2.778
1672617600,2.837
1672704000,2.95
1672790400,3.173
1672876800,3.174
1672963200,3.043
1673049600,3.054
1673136000,3.066
1673222400,3.137
1673308800,3.156
1673395200,3.132
1673481600,3.172
1673568000,3.383
1673654400,3.485
1673740800,3.498
1673827200,3.563
1673913600,3.847
1674000000,3.591
1674086400,3.548
1674172800,3.725
1674259200,3.57
1674345600,3.735
1674432000,3.72
1674518400,3.698
1674604800,3.662
1674691200,3.519
1674777600,3.557
1674864000,3.684
1674950400,3.598
1675036800,3.315
1675123200,3.472
1675209600,3.504
1675296000,4.212
1675382400,4.302
1675468800,4.076
1675555200,3.941
1675641600,3.907
1675728000,4.099
1675814400,3.946
1675900800,3.62
1675987200,3.551
1676073600,3.716
1676160000,3.65
1676246400,3.497
1676332800,3.485
1676419200,3.81
1676505600,3.523
1676592000,3.717
1676678400,3.722
1676764800,3.676
1676851200,3.751
1676937600,3.734
1677024000,3.71
1677110400,3.639
1677196800,3.526
1677283200,3.502
1677369600,3.596
1677456000,3.52
1677542400,3.426
1677628800,3.536
1677715200,3.475
1677801600,3.232
1677888000,3.167
1677974400,3.201
1678060800,3.278
1678147200,3.219
1678233600,3.038
1678320000,2.91
1678406400,3.036
1678492800,2.944
1678579200,3.058
1678665600,3.13
1678752000,3.19
1678838400,3.069
1678924800,3.174
1679011200,3.274
1679097600,3.174
1679184000,3.2
1679270400,3.098
1679356800,3.27
1679443200,3.074
1679529600,3.3
1679616000,3.159
1679702400,3.114
1679788800,3.137
1679875200,3.048
1679961600,3.095
1680048000,3.13
1680134400,3.067
1680220800,3.136
1680307200,3.162
1680393600,3.122
1680480000,3.079
1680566400,3.115
1680652800,3.139
1680739200,3.129
1680825600,3.111
1680912000,3.097
1680998400,3.132
1681084800,3.166
1681171200,3.168
1681257600,3.102
1681344000,3.12
1681430400,3.223
1681516800,3.236
1681603200,3.269
1681689600,3.195
1681776000,3.188
1681862400,2.9
1681948800,2.85
1682035200,2.746
1682121600,2.833
1682208000,2.797
1682294400,2.741
1682380800,2.796
1682467200,2.737
1682553600,2.807
1682640000,2.683
1682726400,2.655
1682812800,2.62
1682899200,2.55
1682985600,2.579
1683072000,2.579
1683158400,2.545
1683244800,2.486
1683331200,2.233
1683417600,2.176
1683504000,2.052
1683590400,1.974
1683676800,1.975
1683763200,1.882
1683849600,1.902
1683936000,1.866
1684022400,1.868
1684108800,1.859
1684195200,2.002
1684281600,1.957
1684368000,1.912
1684454400,1.924
1684540800,1.935
1684627200,1.877
1684713600,1.92
1684800000,1.938
1684886400,1.881
1684972800,1.888
1685059200,1.899
1685145600,1.901
1685232000,1.925
1685318400,1.898
1685404800,1.897
1685491200,1.798
1685577600,1.774
1685664000,1.807
1685750400,1.801
1685836800,1.958
1685923200,1.617
1686009600,1.656
1686096000,1.564
1686182400,1.621
1686268800,1.592
1686355200,1.379
1686441600,1.38
1686528000,1.399
1686614400,1.374
1686700800,1.335
1686787200,1.316
1686873600,1.367
1686960000,1.647
1687046400,1.54
1687132800,1.73
1687219200,1.752
1687305600,1.745
1687392000,1.666
1687478400,2.074
1687564800,1.878
1687651200,1.893
1687737600,1.817
1687824000,1.884
1687910400,1.769
1687996800,1.786
1688083200,2.015
1688169600,2.001
1688256000,1.933
1688342400,1.885
1688428800,1.873
1688515200,1.962
1688601600,1.966
1688688000,1.935
1688774400,1.922
1688860800,1.9
1688947200,1.909
1689033600,1.883
1689120000,1.881
1689206400,1.868
1689292800,1.768
1689379200,1.726
1689465600,1.711
1689552000,1.754
1689638400,1.652
1689724800,1.652
1689811200,1.66
1689897600,1.662
1689984000,1.635
1690070400,1.632
1690156800,1.558
1690243200,1.59
1690329600,1.6
1690416000,1.636
1690502400,1.634
1690588800,1.604
