DATE,PRICE
2020-01-22,0.22277
2020-01-23,0.2115
2020-01-24,0.21099
2020-01-25,0.21131
2020-01-26,0.21412
2020-01-27,0.2177
2020-01-28,0.22202
2020-01-29,0.21816
2020-01-30,0.219
2020-01-31,0.223
2020-02-01,0.22427
2020-02-02,0.22925
2020-02-03,0.23887
2020-02-04,0.255
2020-02-05,0.25118
2020-02-06,0.266
2020-02-07,0.28616
2020-02-08,0.2817
2020-02-09,0.3138
2020-02-10,0.32838
2020-02-11,0.34
2020-02-12,0.35888
2020-02-13,0.32037
2020-02-14,0.33911
2020-02-15,0.31015
2020-02-16,0.32068
2020-02-17,0.30354
2020-02-18,0.32459
2020-02-19,0.32268
2020-02-20,0.40605
2020-02-21,0.38718
2020-02-22,0.41496
2020-02-23,0.42764
2020-02-24,0.45869
2020-02-25,0.36287
2020-02-26,0.33795
2020-02-27,0.33585
2020-02-28,0.31584
2020-02-29,0.29349
2020-03-01,0.28829
2020-03-02,0.33698
2020-03-03,0.33076
2020-03-04,0.35244
2020-03-05,0.33687
2020-03-06,0.33093
2020-03-07,0.29923
2020-03-08,0.25449
2020-03-09,0.245
2020-03-10,0.25079
2020-03-11,0.23968
2020-03-12,0.12317
2020-03-13,0.13937
2020-03-14,0.13339
2020-03-15,0.13199
2020-03-16,0.11146
2020-03-17,0.1272
2020-03-18,0.12902
2020-03-19,0.14781
2020-03-20,0.14696
2020-03-21,0.14384
2020-03-22,0.13575
2020-03-23,0.14861
2020-03-24,0.14877
2020-03-25,0.14154
2020-03-26,0.14472
2020-03-27,0.13946
2020-03-28,0.13528
2020-03-29,0.13011
2020-03-30,0.1413
2020-03-31,0.14032
2020-04-01,0.14173
2020-04-02,0.14598
2020-04-03,0.14817
2020-04-04,0.16612
2020-04-05,0.15902
2020-04-06,0.17067
2020-04-07,0.17036
2020-04-08,0.18843
2020-04-09,0.18399
2020-04-10,0.16098
2020-04-11,0.16378
2020-04-12,0.16342
2020-04-13,0.16141
2020-04-14,0.16348
2020-04-15,0.15539
2020-04-16,0.17056
2020-04-17,0.17387
2020-04-18,0.183
2020-04-19,0.17519
2020-04-20,0.16364
2020-04-21,0.16625
2020-04-22,0.17264
2020-04-23,0.1802
2020-04-24,0.19141
2020-04-25,0.19451
2020-04-26,0.20856
2020-04-27,0.19982
2020-04-28,0.20125
2020-04-29,0.21137
2020-04-30,0.19414
2020-05-01,0.1955
2020-05-02,0.20001
2020-05-03,0.18853
2020-05-04,0.18562
2020-05-05,0.19105
2020-05-06,0.18279
2020-05-07,0.18882
2020-05-08,0.2014
2020-05-09,0.1976
2020-05-10,0.1749
2020-05-11,0.17269
2020-05-12,0.1776
2020-05-13,0.18158
2020-05-14,0.18262
2020-05-15,0.17709
2020-05-16,0.18395
2020-05-17,0.18218
2020-05-18,0.18368
2020-05-19,0.18308
2020-05-20,0.19101
2020-05-21,0.17541
2020-05-22,0.1876
2020-05-23,0.18415
2020-05-24,0.18229
2020-05-25,0.1945
2020-05-26,0.19947
2020-05-27,0.20119
2020-05-28,0.20429
2020-05-29,0.20488
2020-05-30,0.21857
2020-05-31,0.21131
2020-06-01,0.22212
2020-06-02,0.21992
2020-06-03,0.21561
2020-06-04,0.21372
2020-06-05,0.206
2020-06-06,0.21044
2020-06-07,0.20506
2020-06-08,0.20657
2020-06-09,0.214
2020-06-10,0.21799
2020-06-11,0.20463
2020-06-12,0.20627
2020-06-13,0.20792
2020-06-14,0.20705
2020-06-15,0.20109
2020-06-16,0.20859
2020-06-17,0.217
2020-06-18,0.21454
2020-06-19,0.2086
2020-06-20,0.20652
2020-06-21,0.20817
2020-06-22,0.21209
2020-06-23,0.22051
2020-06-24,0.21221
2020-06-25,0.20951
2020-06-26,0.19999
2020-06-27,0.18306
2020-06-28,0.18504
2020-06-29,0.19006
2020-06-30,0.18589
2020-07-01,0.19077
2020-07-02,0.18287
2020-07-03,0.18089
2020-07-04,0.1931
2020-07-05,0.19187
2020-07-06,0.20136
2020-07-07,0.20677
