DATE,PRICE
2023-10-31,2.21
2023-11-01,2.4
2023-11-02,2.2204
2023-11-03,2.26
2023-11-04,2.2673
2023-11-05,2.1642
2023-11-06,2.25
2023-11-07,2.1754
2023-11-08,2.2188
2023-11-09,2.3037
2023-11-10,2.9327
2023-11-11,3.717
2023-11-12,4.324
2023-11-13,4.0993
2023-11-14,5.5591
2023-11-15,5.3558
2023-11-16,5.3031
2023-11-17,6.4493
2023-11-18,6.5443
2023-11-19,6.2455
2023-11-20,5.4649
2023-11-21,4.6
2023-11-22,5.6357
2023-11-23,5.1919
2023-11-24,5.0505
2023-11-25,5.4226
2023-11-26,4.9798
2023-11-27,5.3937
2023-11-28,5.6778
2023-11-29,5.5073
2023-11-30,5.8164
2023-12-01,6.5299
2023-12-02,8.1585
2023-12-03,7.8592
2023-12-04,8.1943
2023-12-05,9.3915
2023-12-06,8.959
2023-12-07,8.8246
2023-12-08,8.6349
2023-12-09,8.6905
2023-12-10,9.15
2023-12-11,10.0609
2023-12-12,11.1865
2023-12-13,11.1639
2023-12-14,12.6568
2023-12-15,12.0361
2023-12-16,11.98
2023-12-17,11.6645
2023-12-18,11.98
2023-12-19,10.6831
2023-12-20,11.8739
2023-12-21,11.7012
2023-12-22,11.2551
2023-12-23,11.1999
2023-12-24,12.9476
2023-12-25,12.4562
2023-12-26,11.5597
2023-12-27,11.4038
2023-12-28,10.7135
2023-12-29,11.25
2023-12-30,10.8488
2023-12-31,10.7479
2024-01-01,12.6885
2024-01-02,11.7026
2024-01-03,11.1766
2024-01-04,14.2901
2024-01-05,14.3117
2024-01-06,13.0585
2024-01-07,12.926
2024-01-08,13.0068
2024-01-09,13.6541
2024-01-10,14.8533
2024-01-11,14.5546
2024-01-12,15.071
2024-01-13,16.8821
2024-01-14,16.5087
2024-01-15,17.4
2024-01-16,17.3137
2024-01-17,16.6267
2024-01-18,15.5384
2024-01-19,16.3857
2024-01-20,16.2
2024-01-21,15.4482
2024-01-22,14.0004
2024-01-23,15.1748
2024-01-24,15.041
2024-01-25,13.9862
2024-01-26,15.2433
2024-01-27,15.6994
2024-01-28,15.7043
2024-01-29,16.5673
2024-01-30,16.4448
2024-01-31,15.0017
2024-02-01,15.5648
2024-02-02,16.3259
2024-02-03,16.4095
2024-02-04,16.1361
2024-02-05,16.4455
2024-02-06,16.151
2024-02-07,17.4458
2024-02-08,18.7024
2024-02-09,18.2607
2024-02-10,18.3152
2024-02-11,17.8981
2024-02-12,18.2951
2024-02-13,17.8335
2024-02-14,17.8628
2024-02-15,16.9553
2024-02-16,17.25
2024-02-17,17.1885
2024-02-18,17.3031
2024-02-19,17.3929
2024-02-20,16.6496
2024-02-21,16.026
2024-02-22,15.6482
2024-02-23,15.1845
2024-02-24,15.7638
2024-02-25,15.45
2024-02-26,15.9061
2024-02-27,15.6901
2024-02-28,15.2302
2024-02-29,15.2939
2024-03-01,15.6919
2024-03-02,15.4325
2024-03-03,15.1093
2024-03-04,14.4188
2024-03-05,14.3223
2024-03-06,14.8952
2024-03-07,15.261
2024-03-08,14.7941
2024-03-09,15.2897
2024-03-10,14.6767
2024-03-11,15.0765
2024-03-12,16.4412
2024-03-13,15.7523
2024-03-14,15.205
2024-03-15,14.0945
2024-03-16,12.6005
2024-03-17,13.0291
2024-03-18,11.8618
2024-03-19,12.61
2024-03-20,13.584
2024-03-21,13.5992
2024-03-22,12.751
2024-03-23,12.3226
2024-03-24,12.6331
2024-03-25,12.9304
2024-03-26,12.786
2024-03-27,12.903
2024-03-28,13.0897
2024-03-29,14.1727
2024-03-30,13.4328
2024-03-31,13.2726
2024-04-01,12.2648
2024-04-02,11.1983
2024-04-03,11.0734
2024-04-04,11.3603
2024-04-05,11.0074
2024-04-06,11.1136
2024-04-07,11.3032
2024-04-08,11.5754
2024-04-09,10.6735
2024-04-10,10.6364
2024-04-11,10.1062
2024-04-12,8.341
2024-04-13,9.5737
2024-04-14,10.2421
2024-04-15,9.1978
2024-04-16,10.6878
2024-04-17,9.3202
2024-04-18,9.5785
2024-04-19,10.0516
2024-04-20,11.2101
2024-04-21,10.8239
2024-04-22,10.768
2024-04-23,11.3481
2024-04-24,10.325
2024-04-25,9.974
