TIMESTAMP,C
1498867200,1.08988
1498953600,2.82503
1499040000,3.75998
1499126400,2.85562
1499212800,2.5
1499299200,2.86
1499385600,2.35006
1499472000,2.11111
1499558400,1.94839
1499644800,1.48514
1499731200,1.33488
1499817600,1.75995
1499904000,1.4702
1499990400,1.33896
1500076800,1.12755
1500163200,1.086
1500249600,1.36479
1500336000,1.46493
1500422400,1.29101
1500508800,1.45644
1500595200,1.55
1500681600,1.745
1500768000,1.64037
1500854400,1.62501
1500940800,1.44806
1501027200,1.46986
1501113600,1.67337
1501200000,1.54932
1501286400,1.56205
1501372800,1.53239
1501459200,1.47044
1501545600,1.51162
1501632000,1.472
1501718400,1.50552
1501804800,1.49525
1501891200,1.55395
1501977600,1.48003
1502064000,1.513
1502150400,1.56234
1502236800,1.58102
1502323200,1.57939
1502409600,1.5
1502496000,1.40206
1502582400,1.37
1502668800,1.35616
1502755200,1.38535
1502841600,1.36491
1502928000,1.3
1503014400,1.247
1503100800,1.214
1503187200,1.16519
1503273600,1.12441
1503360000,1.07022
1518739200,7.8
1518825600,8.35
1518912000,7.5183
1518998400,7.7378
1519084800,7.3849
1519171200,6.77
1519257600,6.3005
1519344000,6.73
1519430400,6.4655
1519516800,6.2799
1519603200,6.5572
1519689600,6.8321
1519776000,6.68
1519862400,6.9064
1519948800,6.5096
1520035200,6.4531
1520121600,6.571
1520208000,6.3881
1520294400,5.7798
1520380800,5.1704
1520467200,4.9403
1520553600,4.98
1520640000,4.607
1520726400,4.9119
1520812800,4.65
1520899200,4.7199
1520985600,4.26
1521072000,4.18
1521158400,4.1056
1521244800,3.7162
1521331200,3.7817
1521417600,5.08
1521504000,4.9592
1521590400,5.6999
1521676800,5.5328
1521763200,5.7012
1521849600,5.261
1521936000,5.2371
1522022400,4.6777
1522108800,4.69
1522195200,5.0001
1522281600,4.7669
1522368000,4.8697
1522454400,4.7911
1522540800,4.5301
1522627200,4.684
1522713600,4.95
1522800000,4.5975
1522886400,5.1503
1522972800,4.7491
1523059200,4.7857
1523145600,4.8545
1523232000,4.7518
