DATE,PRICE
2025-07-23,0.56
2025-07-24,0.4927
2025-07-25,0.487
2025-07-26,0.498
2025-07-27,0.4886
2025-07-28,0.4961
2025-07-29,0.4737
2025-07-30,0.4666
2025-07-31,0.4549
2025-08-01,0.4441
2025-08-02,0.4158
2025-08-03,0.4231
2025-08-04,0.4265
2025-08-05,0.4335
2025-08-06,0.4338
2025-08-07,0.4338
2025-08-08,0.4556
2025-08-09,0.468
2025-08-10,0.4573
2025-08-11,0.4704
2025-08-12,0.4692
2025-08-13,0.4658
2025-08-14,0.4532
2025-08-15,0.4439
2025-08-16,0.4442
2025-08-17,0.4384
2025-08-18,0.4291
2025-08-19,0.4213
2025-08-20,0.433
2025-08-21,0.422
2025-08-22,0.4433
2025-08-23,0.4347
2025-08-24,0.4405
2025-08-25,0.4192
2025-08-26,0.4278
2025-08-27,0.426
2025-08-28,0.432
2025-08-29,0.4177
2025-08-30,0.4235
2025-08-31,0.4237
2025-09-01,0.4074
2025-09-02,0.4104
2025-09-03,0.4149
2025-09-04,0.4136
2025-09-05,0.4005
2025-09-06,0.397
2025-09-07,0.3972
2025-09-08,0.4018
2025-09-09,0.3948
2025-09-10,0.3998
2025-09-11,0.3969
2025-09-12,0.4128
2025-09-13,0.4196
2025-09-14,0.409
2025-09-15,0.4149
2025-09-16,0.4018
2025-09-17,0.4058
2025-09-18,0.4058
2025-09-19,0.3998
2025-09-20,0.4027
2025-09-21,0.3944
2025-09-22,0.3576
2025-09-23,0.3589
2025-09-24,0.3573
2025-09-25,0.3416
2025-09-26,0.3433
2025-09-27,0.3489
2025-09-28,0.3525
2025-09-29,0.3465
2025-09-30,0.3348
2025-10-01,0.3465
2025-10-02,0.3565
2025-10-03,0.3547
2025-10-04,0.3385
2025-10-05,0.3431
2025-10-06,0.349
2025-10-07,0.3444
2025-10-08,0.3406
2025-10-09,0.3337
2025-10-10,0.3337
