DATE,PRICE
2017-08-01,291.8489
2017-08-02,415.0003
2017-08-03,341.0
2017-08-04,240.01
2017-08-05,211.0
2017-08-06,237.0
2017-08-07,272.0099
2017-08-08,296.14
2017-08-09,257.9979
2017-08-10,236.2772
2017-08-11,278.1
2017-08-12,270.0
2017-08-13,252.5101
2017-08-14,257.0
2017-08-15,252.8029
2017-08-16,254.3346
2017-08-17,371.5004
2017-08-18,595.0
2017-08-19,625.0
2017-08-20,613.0275
2017-08-21,507.9995
2017-08-22,581.0582
2017-08-23,582.0
2017-08-24,528.1328
2017-08-25,534.2997
2017-08-26,521.8
2017-08-27,518.5002
2017-08-28,493.6625
2017-08-29,453.0
2017-08-30,483.628
2017-08-31,498.051
2017-09-01,532.284
2017-09-02,489.6
2017-09-03,516.998
2017-09-04,446.0
2017-09-05,473.997
2017-09-06,551.6
2017-09-07,561.7
2017-09-08,515.1
2017-09-09,502.2
2017-09-10,471.7
2017-09-11,471.4
2017-09-12,449.6
2017-09-13,425.4
2017-09-14,327.7
2017-09-15,368.5
2017-09-16,376.0
2017-09-17,371.2
2017-09-18,409.9
2017-09-19,444.4
2017-09-20,400.8
2017-09-21,352.4
2017-09-22,346.0
2017-09-23,360.0
2017-09-24,356.4
2017-09-25,379.4
2017-09-26,377.3
2017-09-27,392.4
2017-09-28,388.2
2017-09-29,370.6
2017-09-30,365.4
2017-10-01,350.5
2017-10-02,353.7
2017-10-03,341.9
2017-10-04,303.1
2017-10-05,302.8
2017-10-06,308.3
2017-10-07,305.3
2017-10-08,289.0
2017-10-09,264.7
2017-10-10,268.0
2017-10-11,264.5
2017-10-12,259.2
2017-10-13,267.1
2017-10-14,269.1
2017-10-15,263.1
2017-10-16,264.2
2017-10-17,313.6
2017-10-18,289.3
2017-10-19,280.2
2017-10-20,275.5
2017-10-21,273.4
2017-10-22,279.1
2017-10-23,265.6
2017-10-24,275.5
2017-10-25,282.0
2017-10-26,289.2
2017-10-27,315.0
2017-10-28,360.6
2017-10-29,384.9
2017-10-30,379.0
2017-10-31,374.0
2017-11-01,458.0
2017-11-02,489.0
2017-11-03,540.6
2017-11-04,530.0
2017-11-05,534.8
2017-11-06,512.3
2017-11-07,525.7
2017-11-08,541.0
2017-11-09,577.0
2017-11-10,840.0
2017-11-11,1123.1
2017-11-12,1360.0
2017-11-13,1163.4
2017-11-14,1074.5
2017-11-15,1013.9
2017-11-16,757.9
2017-11-17,1013.5
2017-11-18,1045.0
2017-11-19,993.8
2017-11-20,1042.0
2017-11-21,1001.6
2017-11-22,1100.0
2017-11-23,1363.0
2017-11-24,1400.0
2017-11-25,1295.0
2017-11-26,1412.1
2017-11-27,1330.0
2017-11-28,1237.0
2017-11-29,1129.7
2017-11-30,1140.0
2017-12-01,1210.0
2017-12-02,1180.0
2017-12-03,1251.1
2017-12-04,1283.0
2017-12-05,1246.3
2017-12-06,1135.2
2017-12-07,1044.8
2017-12-08,1160.0
2017-12-09,1131.1
2017-12-10,1058.1
2017-12-11,1139.5
2017-12-12,1258.0
2017-12-13,1312.0
2017-12-14,1596.0
2017-12-15,1490.5
2017-12-16,1494.0
2017-12-17,1493.7
2017-12-18,1776.0
2017-12-19,2326.0
2017-12-20,3132.8
2017-12-21,2436.0
2017-12-22,2173.6
2017-12-23,2520.0
2017-12-24,2398.0
2017-12-25,2315.0
2017-12-26,2411.2
2017-12-27,2294.0
2017-12-28,2105.3
2017-12-29,2243.5
2017-12-30,1886.4
2017-12-31,2061.5
2018-01-01,1962.2
2018-01-02,2120.9
2018-01-03,2138.9
2018-01-04,1992.1
2018-01-05,1993.3
2018-01-06,2100.0
2018-01-07,2069.9
2018-01-08,2033.0
2018-01-09,1980.2
2018-01-10,2370.0
2018-01-11,2095.7
2018-01-13,2193.5
2018-01-14,2085.0
2018-01-15,1965.0
2018-01-16,1452.5
2018-01-17,1447.8
2018-01-18,1434.2
2018-01-19,1461.0
2018-01-20,1671.8
2018-01-21,1470.9
2018-01-22,1317.0
2018-01-23,1316.2
2018-01-24,1340.0
2018-01-25,1316.2
2018-01-26,1287.3
2018-01-27,1311.4
2018-01-28,1397.0
2018-01-29,1330.9
2018-01-30,1170.6
2018-01-31,1184.0
2018-02-01,999.7
2018-02-02,952.7
2018-02-03,1025.7
2018-02-04,916.8
2018-02-05,693.1
2018-02-06,774.8
2018-02-07,770.5
2018-02-08,1053.5
2018-02-09,1058.0
2018-02-10,1014.0
2018-02-11,984.2
2018-02-12,1041.4
2018-02-13,987.0
2018-02-14,1089.9
2018-02-15,1091.3
2018-02-16,1235.0
2018-02-17,1250.0
2018-02-18,1177.1
2018-02-19,1232.3
2018-02-20,1131.0
2018-02-21,1044.0
2018-02-22,977.5
2018-02-23,1024.6
2018-02-24,958.2
2018-02-25,951.6
2018-02-26,1007.0
2018-02-27,1006.3
2018-02-28,980.2
2018-03-01,1044.3
2018-03-02,1034.4
2018-03-03,1027.4
2018-03-04,1042.0
2018-03-05,1021.9
2018-03-06,967.9
2018-03-07,881.0
2018-03-08,838.5
2018-03-09,863.2
2018-03-10,813.0
2018-03-11,925.1
2018-03-12,850.0
2018-03-13,852.0
2018-03-14,763.7
2018-03-15,764.9
2018-03-16,793.0
2018-03-17,769.8
2018-03-18,758.6
2018-03-19,803.9
2018-03-20,859.1
2018-03-21,833.5
2018-03-22,820.0
2018-03-23,835.0
2018-03-24,788.2
2018-03-25,791.0
2018-03-26,731.4
2018-03-27,707.4
2018-03-28,696.1
2018-03-29,572.9
2018-03-30,560.9
2018-03-31,553.9
2018-04-01,519.0
2018-04-02,538.8
2018-04-03,577.6
2018-04-04,527.3
2018-04-05,525.7
2018-04-06,494.3
2018-04-07,520.8
2018-04-08,532.4
2018-04-09,517.1
2018-04-10,525.1
2018-04-11,539.0
2018-04-12,597.7
2018-04-13,599.7
2018-04-14,598.2
2018-04-15,632.4
2018-04-16,619.3
2018-04-17,612.5
2018-04-18,722.8
2018-04-19,785.0
2018-04-20,917.5
2018-04-21,938.8
2018-04-22,972.1
2018-04-23,1176.8
2018-04-24,1147.2
2018-04-25,1056.5
2018-04-26,1170.0
2018-04-27,1095.8
2018-04-28,1148.8
2018-04-29,1186.1
2018-04-30,1112.9
2018-05-01,1127.6
2018-05-02,1217.6
2018-05-03,1256.3
2018-05-04,1263.3
2018-05-05,1461.0
2018-05-06,1459.5
2018-05-07,1372.8
2018-05-08,1350.0
2018-05-09,1371.1
2018-05-10,1274.5
2018-05-11,1142.6
2018-05-12,1217.7
2018-05-13,1234.8
2018-05-14,1185.0
2018-05-15,1131.0
2018-05-16,1085.5
2018-05-17,1013.2
2018-05-18,1021.9
2018-05-19,1000.0
2018-05-20,1095.7
2018-05-21,1042.4
2018-05-22,962.6
2018-05-23,854.3
2018-05-24,916.7
2018-05-25,868.8
2018-05-26,862.3
2018-05-27,848.2
2018-05-28,762.6
2018-05-29,854.0
2018-05-30,843.7
2018-05-31,848.4
2018-06-01,856.6
2018-06-02,929.7
2018-06-03,1000.0
2018-06-04,940.0
2018-06-05,977.2
2018-06-06,956.1
2018-06-07,970.0
2018-06-08,948.6
2018-06-09,922.8
2018-06-10,795.9
2018-06-11,811.7
2018-06-12,741.6
2018-06-13,713.6
2018-06-14,775.5
2018-06-15,728.6
2018-06-16,732.5
2018-06-17,728.2
2018-06-18,761.0
2018-06-19,785.4
2018-06-20,770.3
2018-06-21,753.0
2018-06-22,645.0
2018-06-23,654.9
2018-06-24,642.0
2018-06-25,645.7
2018-06-26,597.1
2018-06-27,616.9
2018-06-28,570.7
2018-06-29,612.7
2018-06-30,641.0
2018-07-01,631.3
2018-07-02,670.0
2018-07-03,649.2
2018-07-04,651.6
2018-07-05,635.0
2018-07-06,623.8
2018-07-07,655.2
2018-07-08,638.0
2018-07-09,619.9
2018-07-10,584.7
2018-07-11,604.2
2018-07-12,587.5
2018-07-13,593.1
2018-07-14,599.1
2018-07-15,617.9
2018-07-16,683.7
2018-07-17,730.9
2018-07-18,706.6
2018-07-19,706.5
2018-07-20,649.5
2018-07-21,670.0
2018-07-22,669.7
2018-07-23,668.2
2018-07-24,741.2
2018-07-25,706.8
2018-07-26,691.5
2018-07-27,702.5
2018-07-28,704.8
2018-07-29,710.6
2018-07-30,695.3
2018-07-31,663.4
2018-08-01,657.3
2018-08-02,631.7
2018-08-03,626.4
2018-08-04,600.8
2018-08-05,613.7
2018-08-06,598.8
2018-08-07,566.8
2018-08-08,506.5
2018-08-09,528.3
2018-08-10,500.3
2018-08-11,494.8
2018-08-12,500.8
2018-08-13,469.0
2018-08-14,450.0
2018-08-15,451.5
2018-08-16,455.0
2018-08-17,527.1
2018-08-18,485.1
2018-08-19,499.5
2018-08-20,447.0
2018-08-21,463.9
2018-08-22,445.9
2018-08-23,460.0
2018-08-24,459.4
2018-08-25,461.7
2018-08-26,450.0
2018-08-27,468.8
2018-08-28,483.2
2018-08-29,475.2
2018-08-30,460.8
2018-08-31,467.3
2018-09-01,531.0
2018-09-02,559.2
2018-09-03,540.8
2018-09-04,540.7
2018-09-05,451.1
2018-09-06,445.4
2018-09-07,431.3
2018-09-08,410.6
2018-09-09,414.1
2018-09-10,402.0
2018-09-11,378.2
2018-09-12,371.5
2018-09-13,396.0
2018-09-14,385.0
2018-09-15,387.2
2018-09-16,387.1
2018-09-17,358.5
2018-09-18,370.4
2018-09-19,367.8
2018-09-20,387.6
2018-09-21,426.4
2018-09-22,411.9
2018-09-23,417.3
2018-09-24,393.0
2018-09-25,378.9
2018-09-26,436.2
2018-09-27,485.0
2018-09-28,464.2
2018-09-29,463.0
2018-09-30,457.0
2018-10-01,460.7
2018-10-02,459.9
2018-10-03,447.3
2018-10-04,444.6
2018-10-05,450.8
2018-10-06,441.3
2018-10-07,449.1
2018-10-08,459.5
2018-10-09,450.0
2018-10-10,441.6
2018-10-11,369.9
2018-10-12,379.5
2018-10-13,385.8
2018-10-14,374.6
2018-10-15,387.0
2018-10-16,388.9
2018-10-17,384.2
2018-10-18,376.6
2018-10-19,380.4
2018-10-20,385.9
2018-10-21,385.5
2018-10-22,387.6
2018-10-23,382.0
2018-10-24,384.1
2018-10-25,383.1
2018-10-26,382.3
2018-10-27,381.1
2018-10-28,383.4
2018-10-29,363.7
2018-10-30,370.2
2018-10-31,373.8
2018-11-01,370.6
2018-11-02,402.8
2018-11-03,416.5
2018-11-04,494.7
2018-11-05,488.5
2018-11-06,549.6
2018-11-07,537.6
2018-11-08,502.8
2018-11-09,476.0
2018-11-10,485.0
2018-11-11,466.3
2018-11-12,453.6
2018-11-13,446.1
2018-11-14,380.4
2018-11-15,338.3
2018-11-16,296.8
2018-11-17,308.1
2018-11-18,287.4
2018-11-19,222.0
2018-11-20,223.0
2018-11-21,221.1
2018-11-22,179.8
2018-11-23,179.2
2018-11-24,153.2
2018-11-25,159.1
2018-11-26,157.3
2018-11-27,156.2
2018-11-28,167.0
