DATE,PRICE
2020-08-18,2.6095
2020-08-19,2.47
2020-08-20,2.4515
2020-08-21,2.6251
2020-08-22,3.7852
2020-08-23,3.3733
2020-08-24,3.8772
2020-08-25,4.6311
2020-08-26,5.1216
2020-08-27,4.7824
2020-08-28,5.1544
2020-08-29,5.18
2020-08-30,4.9201
2020-08-31,5.2904
2020-09-01,5.2344
2020-09-02,5.181
2020-09-03,4.8577
2020-09-04,4.343
2020-09-05,3.5037
2020-09-06,4.0486
2020-09-07,3.8952
2020-09-08,3.6411
2020-09-09,3.9939
2020-09-10,3.8857
2020-09-11,3.913
2020-09-12,4.3585
2020-09-13,4.4736
2020-09-14,4.5099
2020-09-15,4.27
2020-09-16,4.2981
2020-09-17,4.5172
2020-09-18,4.4368
2020-09-19,4.1657
2020-09-20,3.9328
2020-09-21,3.4564
2020-09-22,3.5698
2020-09-23,3.4407
2020-09-24,3.7539
2020-09-25,3.8028
2020-09-26,3.73
2020-09-27,3.6981
2020-09-28,3.8093
2020-09-29,3.8236
2020-09-30,3.7165
2020-10-01,3.7025
2020-10-02,3.5209
2020-10-03,3.4836
2020-10-04,3.579
2020-10-05,3.5278
2020-10-06,3.1916
2020-10-07,3.2788
2020-10-08,3.4913
2020-10-09,3.6048
2020-10-10,3.5845
2020-10-11,3.6006
2020-10-12,3.6398
2020-10-13,3.62
2020-10-14,3.5811
2020-10-15,3.497
2020-10-16,3.3302
2020-10-17,3.3851
2020-10-18,3.5065
2020-10-19,3.3917
2020-10-20,3.3
2020-10-21,3.4784
2020-10-22,3.6134
2020-10-23,3.583
2020-10-24,3.6547
2020-10-25,3.6513
2020-10-26,3.991
2020-10-27,3.9675
2020-10-28,3.7192
2020-10-29,3.4764
2020-10-30,3.5159
2020-10-31,3.5916
2020-11-01,3.6297
2020-11-02,3.4673
2020-11-03,3.43
2020-11-04,3.4969
2020-11-05,3.5706
2020-11-06,3.8646
2020-11-07,3.5545
2020-11-08,3.6713
2020-11-09,3.6667
2020-11-10,3.7444
2020-11-11,3.7769
2020-11-12,3.7282
2020-11-13,3.8449
2020-11-14,3.7719
2020-11-15,3.6994
2020-11-16,3.7882
2020-11-17,4.0919
2020-11-18,3.9581
2020-11-19,4.0128
2020-11-20,4.41
2020-11-21,4.8613
2020-11-22,4.637
2020-11-23,4.9906
2020-11-24,4.8161
2020-11-25,4.4574
2020-11-26,4.0325
2020-11-27,4.0269
2020-11-28,4.1
2020-11-29,4.3437
2020-11-30,4.4842
2020-12-01,4.2223
2020-12-02,4.5089
2020-12-03,4.4525
2020-12-04,4.1453
2020-12-05,4.2799
2020-12-06,4.2321
2020-12-07,4.1745
2020-12-08,3.9109
2020-12-09,4.0427
2020-12-10,3.9532
2020-12-11,3.8081
2020-12-12,3.9145
2020-12-13,4.0291
2020-12-14,4.0308
2020-12-15,4.3221
2020-12-16,4.4
2020-12-17,4.3592
2020-12-18,4.3739
2020-12-19,4.3369
2020-12-20,4.2423
2020-12-21,3.9885
2020-12-22,4.2251
2020-12-23,3.8816
2020-12-24,4.2
2020-12-25,4.2711
2020-12-26,4.227
2020-12-27,4.1791
2020-12-28,5.3865
2020-12-29,6.137
2020-12-30,5.8857
2020-12-31,7.5752
2021-01-01,6.78
2021-01-02,7.4228
2021-01-03,7.9751
2021-01-04,7.7499
2021-01-05,7.9
2021-01-06,8.15
2021-01-07,7.817
2021-01-08,7.56
2021-01-09,7.797
2021-01-10,7.5208
2021-01-11,6.8181
2021-01-12,6.8245
2021-01-13,8.9862
2021-01-14,11.8716
2021-01-15,10.9373
2021-01-16,14.8685
2021-01-17,14.1448
2021-01-18,13.6986
2021-01-19,13.5658
2021-01-20,14.7606
2021-01-21,13.1108
2021-01-22,14.09
2021-01-23,15.4013
2021-01-24,14.7801
2021-01-25,14.2088
2021-01-26,14.06
2021-01-27,12.8035
2021-01-28,13.9286
2021-01-29,13.8517
2021-01-30,13.6088
2021-01-31,13.3
2021-02-01,13.6061
2021-02-02,14.2513
2021-02-03,17.3374
2021-02-04,16.49
2021-02-05,17.3319
2021-02-06,16.9339
2021-02-07,16.457
2021-02-08,19.106
2021-02-09,19.0698
2021-02-10,19.4869
2021-02-11,20.6315
2021-02-12,23.6567
2021-02-13,23.1598
2021-02-14,22.2459
2021-02-15,22.9646
2021-02-16,24.8441
2021-02-17,26.5877
2021-02-18,25.7771
2021-02-19,28.6953
2021-02-20,32.213
2021-02-21,32.6253
2021-02-22,30.9987
2021-02-23,28.4451
2021-02-24,27.7489
2021-02-25,25.7085
2021-02-26,25.926
2021-02-27,27.7656
2021-02-28,28.0112
2021-03-01,29.5994
2021-03-02,30.0428
2021-03-03,30.8218
2021-03-04,29.5748
2021-03-05,28.2803
2021-03-06,28.012
2021-03-07,29.4034
2021-03-08,29.4467
2021-03-09,32.1209
2021-03-10,31.5148
2021-03-11,30.7742
2021-03-12,30.0466
2021-03-13,30.5056
2021-03-14,30.484
2021-03-15,28.8002
2021-03-16,29.7794
2021-03-17,30.1165
2021-03-18,29.71
2021-03-19,32.0584
2021-03-20,31.3112
2021-03-21,30.9511
2021-03-22,29.641
2021-03-23,28.9196
2021-03-24,25.6519
2021-03-25,25.3632
2021-03-26,28.1527
2021-03-27,27.6887
2021-03-28,27.33
2021-03-29,29.1274
2021-03-30,28.9921
2021-03-31,31.4796
2021-04-01,31.7796
2021-04-02,34.8014
2021-04-03,35.3768
2021-04-04,37.6608
2021-04-05,38.7474
2021-04-06,36.5607
2021-04-07,33.33
2021-04-08,34.6965
2021-04-09,34.3021
2021-04-10,34.8913
2021-04-11,34.6995
2021-04-12,33.919
2021-04-13,35.9149
2021-04-14,35.4741
2021-04-15,36.3718
2021-04-16,34.6446
2021-04-17,35.4439
2021-04-18,31.38
2021-04-19,28.9721
2021-04-20,29.5026
2021-04-21,28.1052
2021-04-22,27.4476
2021-04-23,26.7506
2021-04-24,24.1652
2021-04-25,24.715
2021-04-26,27.7266
2021-04-27,28.8633
2021-04-28,28.0995
2021-04-29,29.6942
2021-04-30,30.372
2021-05-01,30.6621
2021-05-02,30.4722
2021-05-03,30.8994
2021-05-04,29.0064
2021-05-05,33.649
2021-05-06,34.4676
2021-05-07,32.9399
2021-05-08,32.8829
2021-05-09,33.1218
2021-05-10,30.1287
2021-05-11,31.9
2021-05-12,29.0711
2021-05-13,33.2253
2021-05-14,39.65
2021-05-15,35.956
2021-05-16,34.9473
2021-05-17,31.8474
2021-05-18,33.3208
2021-05-19,20.6785
2021-05-20,23.8795
2021-05-21,20.1284
2021-05-22,18.1227
2021-05-23,14.7576
2021-05-24,19.0529
2021-05-25,18.1024
2021-05-26,20.143
2021-05-27,19.5937
2021-05-28,17.5551
2021-05-29,16.3543
2021-05-30,16.8225
2021-05-31,19.1578
2021-06-01,18.6869
2021-06-02,21.2641
2021-06-03,22.2397
2021-06-04,20.604
2021-06-05,19.63
2021-06-06,19.8885
2021-06-07,17.8458
2021-06-08,17.8085
2021-06-09,19.0514
2021-06-10,18.5699
2021-06-11,17.3032
2021-06-12,17.1611
2021-06-13,18.1979
2021-06-14,21.366
2021-06-15,19.8533
2021-06-16,19.1579
2021-06-17,18.9074
2021-06-18,18.0613
2021-06-19,17.1
2021-06-20,17.3902
2021-06-21,13.2359
2021-06-22,12.3019
2021-06-23,13.2217
2021-06-24,13.5464
2021-06-25,12.11
2021-06-26,12.1651
2021-06-27,12.5684
2021-06-28,13.1604
2021-06-29,13.6679
2021-06-30,13.8306
2021-07-01,12.9129
2021-07-02,12.8993
2021-07-03,13.0804
2021-07-04,13.4746
2021-07-05,12.8407
2021-07-06,13.6518
2021-07-07,14.2524
2021-07-08,12.9532
2021-07-09,13.2248
2021-07-10,12.8791
2021-07-11,13.0409
2021-07-12,12.5283
2021-07-13,12.0398
2021-07-14,11.6606
2021-07-15,11.1098
2021-07-16,10.1901
2021-07-17,10.4007
2021-07-18,10.7231
2021-07-19,9.7
2021-07-20,9.3142
2021-07-21,10.4509
2021-07-22,11.2048
2021-07-23,11.3679
2021-07-24,11.7318
2021-07-25,11.661
2021-07-26,11.8205
2021-07-27,12.183
2021-07-28,12.2569
2021-07-29,12.8286
2021-07-30,13.2972
2021-07-31,14.1358
2021-08-01,15.5517
2021-08-02,15.1671
2021-08-03,14.6167
2021-08-04,16.1814
2021-08-05,16.1501
2021-08-06,17.2995
2021-08-07,17.7825
2021-08-08,16.7157
2021-08-09,17.5589
2021-08-10,17.5704
2021-08-11,18.2789
2021-08-12,17.6927
2021-08-13,19.25
2021-08-14,19.369
2021-08-15,19.6403
2021-08-16,20.8199
2021-08-17,20.0773
2021-08-18,20.4439
2021-08-19,22.7386
2021-08-20,24.071
2021-08-21,23.8615
2021-08-22,23.7274
2021-08-23,23.7517
2021-08-24,21.386
2021-08-25,22.0822
2021-08-26,20.3611
2021-08-27,22.5401
2021-08-28,22.0184
2021-08-29,21.8
2021-08-30,22.0579
2021-08-31,26.5513
2021-09-01,28.0103
2021-09-02,26.8
2021-09-03,28.2722
2021-09-04,27.3279
2021-09-05,28.9071
2021-09-06,28.9336
2021-09-07,23.6073
2021-09-08,23.4813
2021-09-09,25.242
2021-09-10,24.7322
2021-09-11,26.7429
2021-09-12,30.3059
2021-09-13,29.4199
2021-09-14,31.6049
2021-09-15,30.8664
2021-09-16,30.2053
2021-09-17,28.1512
2021-09-18,29.795
2021-09-19,28.8415
2021-09-20,24.1256
2021-09-21,22.4889
2021-09-22,27.0477
2021-09-23,28.5423
2021-09-24,26.3795
2021-09-25,25.4934
2021-09-26,24.5705
2021-09-27,23.7056
2021-09-28,22.5101
2021-09-29,23.495
2021-09-30,24.6647
2021-10-01,27.5307
2021-10-02,27.5873
2021-10-03,27.6131
2021-10-04,26.7
2021-10-05,27.0834
2021-10-06,27.8275
2021-10-07,29.3729
2021-10-08,28.7845
2021-10-09,31.3439
2021-10-10,29.7931
2021-10-11,29.5764
2021-10-12,30.3311
2021-10-13,35.88
2021-10-14,35.15
2021-10-15,37.2444
2021-10-16,35.8202
2021-10-17,36.1975
2021-10-18,35.4799
2021-10-19,35.5004
2021-10-20,38.0097
2021-10-21,36.8284
2021-10-22,37.3633
2021-10-23,37.836
2021-10-24,36.3911
2021-10-25,38.3588
2021-10-26,38.7421
2021-10-27,34.8606
2021-10-28,35.8
2021-10-29,38.1781
2021-10-30,36.9903
2021-10-31,37.0159
2021-11-01,43.0993
2021-11-02,44.6143
2021-11-03,45.9545
2021-11-04,46.666
2021-11-05,44.8742
2021-11-06,45.0465
2021-11-07,45.1818
2021-11-08,46.036
2021-11-09,43.7939
2021-11-10,40.7582
2021-11-11,41.5252
2021-11-12,40.1074
2021-11-13,41.2001
2021-11-14,40.5455
2021-11-15,39.3899
2021-11-16,36.1034
2021-11-17,37.8124
2021-11-18,34.4494
2021-11-19,36.6478
2021-11-20,37.3675
2021-11-21,37.3537
2021-11-22,35.1392
2021-11-23,36.2936
2021-11-24,34.245
2021-11-25,35.1986
2021-11-26,30.5891
2021-11-27,31.1305
2021-11-28,31.6856
2021-11-29,32.8828
2021-11-30,33.5399
2021-12-01,32.4682
2021-12-02,31.663
2021-12-03,29.8265
2021-12-04,26.1319
2021-12-05,25.0364
2021-12-06,25.0463
2021-12-07,27.073
2021-12-08,26.3239
2021-12-09,23.8799
2021-12-10,23.404
2021-12-11,24.6225
2021-12-12,26.1307
2021-12-13,23.0276
2021-12-14,23.2775
2021-12-15,24.063
2021-12-16,22.9795
2021-12-17,21.9536
2021-12-18,22.6943
2021-12-19,22.0315
2021-12-20,21.3736
2021-12-21,22.3084
2021-12-22,24.0394
2021-12-23,25.7435
2021-12-24,24.8609
2021-12-25,25.5198
2021-12-26,27.6392
2021-12-27,27.2976
2021-12-28,24.6267
2021-12-29,23.5396
2021-12-30,24.3521
2021-12-31,23.4417
2022-01-01,25.1628
2022-01-02,26.139
2022-01-03,26.6406
2022-01-04,25.4424
2022-01-05,23.6313
2022-01-06,23.6726
2022-01-07,21.8613
2022-01-08,21.1068
2022-01-09,21.6679
2022-01-10,20.9845
2022-01-11,22.5125
2022-01-12,23.9179
2022-01-13,22.5081
2022-01-14,24.2963
2022-01-15,24.2101
2022-01-16,24.2814
2022-01-17,22.5404
2022-01-18,22.1924
2022-01-19,21.2455
2022-01-20,20.3514
2022-01-21,17.3783
2022-01-22,16.13
2022-01-23,16.6134
2022-01-24,15.9429
2022-01-25,16.2265
2022-01-26,16.0703
2022-01-27,16.2136
2022-01-28,16.4535
2022-01-29,16.8201
2022-01-30,16.3006
2022-01-31,17.282
2022-02-01,17.3713
2022-02-02,16.6274
2022-02-03,16.5211
2022-02-04,17.8833
2022-02-05,18.6767
2022-02-06,19.1594
2022-02-07,19.5671
2022-02-08,18.9837
2022-02-09,19.2308
2022-02-10,17.9724
2022-02-11,16.7184
2022-02-12,16.6218
2022-02-13,16.5728
2022-02-14,16.5543
2022-02-15,17.7567
2022-02-16,17.38
2022-02-17,16.0208
2022-02-18,15.7592
2022-02-19,15.7835
2022-02-20,14.9297
2022-02-21,14.3065
2022-02-22,14.6253
2022-02-23,14.1114
2022-02-24,14.4703
2022-02-25,15.3111
2022-02-26,16.0339
2022-02-27,15.6572
2022-02-28,16.9006
2022-03-01,16.9753
2022-03-02,16.7215
2022-03-03,16.2732
2022-03-04,15.32
2022-03-05,15.8495
2022-03-06,15.582
2022-03-07,15.1055
2022-03-08,15.5701
2022-03-09,16.1508
2022-03-10,15.4085
2022-03-11,16.2154
2022-03-12,16.6104
2022-03-13,15.7638
2022-03-14,16.1563
2022-03-15,16.2296
2022-03-16,17.2844
2022-03-17,16.9063
2022-03-18,17.1279
2022-03-19,17.4562
2022-03-20,16.8865
2022-03-21,17.0199
2022-03-22,18.3292
2022-03-23,19.0837
2022-03-24,19.3104
2022-03-25,18.7161
2022-03-26,19.0089
2022-03-27,20.4409
2022-03-28,19.9857
2022-03-29,20.2675
2022-03-30,20.0968
2022-03-31,19.2635
2022-04-01,19.9627
2022-04-02,20.4758
2022-04-03,21.0116
2022-04-04,20.8525
2022-04-05,19.9165
2022-04-06,18.2466
2022-04-07,18.787
2022-04-08,17.8682
2022-04-09,18.2042
2022-04-10,17.6668
2022-04-11,15.8075
2022-04-12,16.4077
2022-04-13,16.6961
2022-04-14,16.5717
2022-04-15,16.9825
2022-04-16,17.2421
2022-04-17,16.4399
2022-04-18,16.8316
2022-04-19,17.5186
2022-04-20,17.5815
2022-04-21,16.7811
2022-04-22,16.9495
2022-04-23,17.3157
2022-04-24,16.7921
2022-04-25,16.9055
2022-04-26,15.6673
2022-04-27,16.0355
2022-04-28,16.1369
2022-04-29,15.3486
2022-04-30,13.7766
2022-05-01,14.58
2022-05-02,14.2298
2022-05-03,13.9908
2022-05-04,15.3362
2022-05-05,13.8473
2022-05-06,13.6065
2022-05-07,13.0842
2022-05-08,12.5846
2022-05-09,10.0485
2022-05-10,10.7827
2022-05-11,8.56
2022-05-12,8.3609
2022-05-13,10.0818
2022-05-14,10.8192
2022-05-15,11.3307
2022-05-16,10.1373
2022-05-17,10.4766
2022-05-18,9.01
2022-05-19,9.4732
2022-05-20,9.1478
2022-05-21,9.4356
2022-05-22,9.6357
2022-05-23,9.2348
2022-05-24,9.4853
2022-05-25,9.2033
2022-05-26,8.5708
2022-05-27,8.5097
2022-05-28,9.0002
2022-05-29,9.2784
2022-05-30,9.7188
2022-05-31,9.6387
2022-06-01,8.8929
2022-06-02,9.195
2022-06-03,8.6984
2022-06-04,8.7984
2022-06-05,8.6903
2022-06-06,8.8643
2022-06-07,8.6695
2022-06-08,8.3873
2022-06-09,8.6775
2022-06-10,8.2277
2022-06-11,7.6177
2022-06-12,7.0436
2022-06-13,6.74
2022-06-14,7.0417
2022-06-15,8.1057
2022-06-16,6.7507
2022-06-17,6.9388
2022-06-18,6.7255
2022-06-19,7.1628
2022-06-20,7.4761
2022-06-21,7.3666
2022-06-22,6.99
2022-06-23,7.3965
2022-06-24,7.7488
2022-06-25,7.7039
2022-06-26,7.4143
2022-06-27,7.2933
2022-06-28,6.943
2022-06-29,6.7261
2022-06-30,6.759
2022-07-01,6.4676
2022-07-02,6.5353
2022-07-03,6.5503
2022-07-04,6.8829
2022-07-05,6.6637
2022-07-06,6.7949
2022-07-07,7.1812
2022-07-08,6.9096
2022-07-09,7.1205
2022-07-10,6.7361
2022-07-11,6.4921
2022-07-12,6.2622
2022-07-13,6.4467
2022-07-14,6.6999
2022-07-15,6.7555
2022-07-16,7.1357
2022-07-17,6.8424
2022-07-18,7.5748
2022-07-19,7.6301
2022-07-20,7.3282
2022-07-21,7.3696
2022-07-22,7.1313
2022-07-23,7.1799
2022-07-24,7.2574
2022-07-25,6.6112
2022-07-26,6.7004
2022-07-27,7.5388
2022-07-28,7.7159
2022-07-29,8.0034
2022-07-30,8.0363
2022-07-31,8.4578
2022-08-01,7.9814
2022-08-02,7.8148
2022-08-03,7.8809
2022-08-04,7.9065
2022-08-05,8.6674
2022-08-06,8.3566
2022-08-07,8.4966
2022-08-08,9.0949
2022-08-09,8.7411
2022-08-10,9.2398
2022-08-11,8.9326
2022-08-12,9.2426
2022-08-13,9.0518
2022-08-14,8.7407
2022-08-15,8.6495
2022-08-16,8.7021
2022-08-17,8.1957
2022-08-18,8.0105
2022-08-19,7.2744
2022-08-20,7.1992
2022-08-21,7.4109
2022-08-22,7.45
2022-08-23,7.6651
2022-08-24,7.5871
2022-08-25,7.6086
2022-08-26,6.9514
2022-08-27,7.0752
2022-08-28,6.8996
2022-08-29,7.2692
2022-08-30,6.9881
2022-08-31,7.0069
2022-09-01,7.2137
2022-09-02,7.3187
2022-09-03,7.3187
2022-09-04,7.4349
2022-09-05,7.4051
2022-09-06,6.9406
2022-09-07,7.1984
2022-09-08,7.382
2022-09-09,7.7079
2022-09-10,7.731
2022-09-11,7.6462
2022-09-12,7.5561
2022-09-13,7.0964
2022-09-14,7.2132
2022-09-15,6.946
2022-09-16,6.899
2022-09-17,7.0518
2022-09-18,6.4273
2022-09-19,6.368
2022-09-20,6.3084
2022-09-21,6.2419
2022-09-22,6.5467
2022-09-23,6.6374
2022-09-24,6.4673
2022-09-25,6.3993
2022-09-26,6.8105
2022-09-27,6.6511
2022-09-28,6.5796
2022-09-29,6.5395
2022-09-30,6.4435
2022-10-01,6.3992
2022-10-02,6.2878
2022-10-03,6.4743
2022-10-04,6.505
2022-10-05,6.5
2022-10-06,6.4757
2022-10-07,6.502
2022-10-08,6.4728
2022-10-09,6.6578
2022-10-10,6.4429
2022-10-11,6.3399
2022-10-12,6.3618
2022-10-13,6.2558
2022-10-14,6.217
2022-10-15,6.2269
2022-10-16,6.3569
2022-10-17,6.3625
2022-10-18,6.2436
2022-10-19,6.254
2022-10-20,6.0125
2022-10-21,5.9223
2022-10-22,5.9361
2022-10-23,6.0463
2022-10-24,5.9798
2022-10-25,6.4637
2022-10-26,6.4095
2022-10-27,6.3625
2022-10-28,6.54
2022-10-29,6.6577
2022-10-30,6.6812
2022-10-31,6.7099
2022-11-01,6.53
2022-11-02,6.3661
2022-11-03,6.5926
2022-11-04,7.0914
2022-11-05,7.05
2022-11-06,6.8702
2022-11-07,7.1097
2022-11-08,6.2637
2022-11-09,5.3877
2022-11-10,5.8446
2022-11-11,5.5415
2022-11-12,5.5488
2022-11-13,5.5428
2022-11-14,5.6629
2022-11-15,5.707
2022-11-16,5.4917
2022-11-17,5.4633
2022-11-18,5.4537
2022-11-19,5.4128
2022-11-20,5.1125
2022-11-21,5.0583
2022-11-22,5.1093
2022-11-23,5.2217
2022-11-24,5.1725
2022-11-25,5.0585
2022-11-26,5.0892
2022-11-27,5.1068
2022-11-28,4.9605
2022-11-29,5.1405
2022-11-30,5.2474
2022-12-01,5.1376
2022-12-02,5.3399
2022-12-03,5.2208
2022-12-04,5.3009
2022-12-05,5.2301
2022-12-06,5.2479
2022-12-07,5.0336
2022-12-08,5.141
2022-12-09,5.0159
2022-12-10,5.0013
2022-12-11,4.9032
2022-12-12,4.898
2022-12-13,4.9692
2022-12-14,4.8868
2022-12-15,4.9028
2022-12-16,4.4017
2022-12-17,4.4471
2022-12-18,4.3975
2022-12-19,4.2204
2022-12-20,4.3398
2022-12-21,4.2244
2022-12-22,4.2698
2022-12-23,4.2068
2022-12-24,4.1852
2022-12-25,4.2257
