TIMESTAMP,C
1733788800,0.9884
1733875200,1.0495
1733961600,1.0447
1734048000,1.0562
1734134400,0.9911
1734220800,1.0274
1734307200,0.9851
1734393600,0.9798
1734480000,0.8687
1734566400,0.7985
1734652800,0.807
1734739200,0.7561
1734825600,0.7511
1734912000,0.8092
1734998400,0.8413
1735084800,0.8112
1735171200,0.7482
1735257600,0.7488
1735344000,0.7728
1735430400,0.7405
1735516800,0.7426
1735603200,0.7479
1735689600,0.7811
1735776000,0.7993
1735862400,0.8983
1735948800,0.8745
1736035200,0.8752
1736121600,0.8812
1736208000,0.7943
1736294400,0.772
1736380800,0.7581
1736467200,0.7812
1736553600,0.7855
1736640000,0.7668
1736726400,0.7451
1736812800,0.7731
1736899200,0.8444
1736985600,0.9005
1737072000,0.9673
1737158400,0.9009
1737244800,0.8183
1737331200,0.8384
1737417600,0.8189
1737504000,0.7885
1737590400,0.7662
1737676800,0.773
1737763200,0.77
1737849600,0.7464
1737936000,0.6892
1738022400,0.6908
1738108800,0.7052
1738195200,0.7394
1738281600,0.75
1738368000,0.7149
1738454400,0.6021
1738540800,0.6228
1738627200,0.592
1738713600,0.5914
1738800000,0.5552
1738886400,0.5659
1738972800,0.5883
1739059200,0.5833
1739145600,0.6249
1739232000,0.6027
1739318400,0.6062
1739404800,0.6158
1739491200,0.6357
1739577600,0.6171
1739664000,0.5999
1739750400,0.6054
1739836800,0.5869
1739923200,0.601
1740009600,0.6142
1740096000,0.5942
1740182400,0.616
1740268800,0.612
1740355200,0.5909
1740441600,0.5419
1740528000,0.5416
1740614400,0.5382
1740700800,0.5259
1740787200,0.544
1740873600,0.61
1740960000,0.5326
1741046400,0.5163
1741132800,0.5138
1741219200,0.5022
1741305600,0.5035
1741392000,0.4957
1741478400,0.4414
1741564800,0.4543
1741651200,0.4468
1741737600,0.4521
1741824000,0.457
1741910400,0.4624
1741996800,0.4634
1742083200,0.4381
1742169600,0.4466
1742256000,0.5243
1742342400,0.5587
1742428800,0.5106
1742515200,0.4957
1742601600,0.5103
1742688000,0.5176
1742774400,0.5309
1742860800,0.5301
1742947200,0.5393
1743033600,0.5378
1743120000,0.5537
1743206400,0.5032
1743292800,0.5444
1743379200,0.5437
1743465600,0.6373
1743552000,0.7198
1743638400,0.7765
1743724800,0.7225
1743811200,0.6842
1743897600,0.7141
1743984000,0.7065
1744070400,0.6743
1744156800,0.6426
1744243200,0.55
1744329600,0.539
1744416000,0.6224
1744502400,0.5326
1744588800,0.5421
1744675200,0.5229
1744761600,0.5611
1744848000,0.5487
1744934400,0.5434
1745020800,0.5601
1745107200,0.5726
1745193600,0.5443
1745280000,0.5542
1745366400,0.6031
1745452800,0.5737
1745539200,0.6102
1745625600,0.6245
1745712000,0.5892
1745798400,0.5928
1745884800,0.5983
1745971200,0.5848
1746057600,0.6209
1746144000,0.6424
1746230400,0.644
1746316800,0.6214
1746403200,0.622
1746489600,0.608
1746576000,0.7231
1746662400,0.7393
1746748800,0.7573
1746835200,0.8563
1746921600,0.8272
1747008000,0.7969
1747094400,0.7826
1747180800,0.7136
1747267200,0.6786
1747353600,0.7544
1747440000,0.7071
1747526400,0.73
1747612800,0.6838
1747699200,0.6973
1747785600,0.6701
1747872000,0.673
1747958400,0.6433
1748044800,0.6564
1748131200,0.6748
1748217600,0.6772
1748304000,0.6878
1748390400,0.6761
1748476800,0.6077
1748563200,0.6359
1748649600,0.5482
1748736000,0.579
1748822400,0.5672
1748908800,0.5687
1748995200,0.5459
1749081600,0.5349
1749168000,0.5168
1749254400,0.5175
1749340800,0.5107
1749427200,0.4925
1749513600,0.5249
1749600000,0.5907
1749686400,0.4912
1749772800,0.4547
1749859200,0.4612
1749945600,0.4577
1750032000,0.4549
1750118400,0.445
1750204800,0.4462
1750291200,0.4426
1750377600,0.4337
1750464000,0.4366
1750550400,0.4114
1750636800,0.4387
1750723200,0.4359
1750809600,0.4346
1750896000,0.4231
1750982400,0.4194
1751068800,0.426
1751155200,0.4274
1751241600,0.4157
1751328000,0.4134
1751414400,0.425
1751500800,0.43
1751587200,0.411
1751673600,0.409
1751760000,0.4102
1751846400,0.4117
1751932800,0.4286
1752019200,0.4322
1752105600,0.4599
1752192000,0.4498
1752278400,0.4504
1752364800,0.4512
