TIMESTAMP,C
1653696000,4.74979
1653782400,5.64999
1653868800,10.08662
1653955200,8.18422
1654041600,6.13438
1654128000,6.62864
1654214400,6.08313
1654300800,5.94781
1654387200,4.56493
1654473600,4.57954
1654560000,3.58411
1654646400,2.02918
1654732800,2.92411
1654819200,2.7264
1654905600,2.48704
1654992000,2.48522
1655078400,2.43554
1655164800,2.42441
1655251200,2.43246
1655337600,2.12457
1655424000,2.13
1655510400,1.76186
1655596800,2.0045
1655683200,1.94456
1655769600,1.92
1655856000,1.81777
1655942400,1.84332
1656028800,1.87187
1656115200,1.88798
1656201600,1.90363
1656288000,2.10078
1656374400,2.31355
1656460800,2.49232
1656547200,2.03618
1656633600,2.04932
1656720000,2.01494
1656806400,2.05899
1656892800,2.15654
1656979200,2.10529
1657065600,2.10782
1657152000,2.14865
1657238400,2.24006
1657324800,2.23202
1657411200,2.07286
1657497600,1.87948
1657584000,1.81365
1657670400,1.80215
1657756800,1.77086
1657843200,1.79238
1657929600,1.79613
1658016000,1.76475
1658102400,2.01257
1658188800,1.95341
1658275200,1.85727
1658361600,1.85308
1658448000,1.81686
1658534400,1.82228
1658620800,1.82352
1658707200,1.64687
1658793600,1.685
1658880000,1.77232
1658966400,1.82438
1659052800,1.8731
1659139200,1.81781
1659225600,1.85342
1659312000,2.22257
1659398400,2.08593
1659484800,2.04932
1659571200,2.03903
1659657600,2.08973
1659744000,2.07694
1659830400,2.05698
1659916800,2.06084
1660003200,1.94466
1660089600,1.96001
1660176000,1.90682
1660262400,1.99248
1660348800,1.95483
1660435200,2.00015
1660521600,1.95754
1660608000,1.96049
1660694400,1.89495
1660780800,1.75309
1660867200,1.578
1660953600,1.6122
1661040000,1.67687
1661126400,1.68154
1661212800,1.825
1661299200,1.72265
1661385600,1.82801
1661472000,1.62656
1661558400,1.62244
1661644800,1.55775
1661731200,1.64296
1661817600,1.7288
1661904000,1.77002
1661990400,2.0102
1662076800,1.85027
1662163200,1.86538
1662249600,1.81869
1662336000,2.0199
1662422400,1.86546
1662508800,1.88488
1662595200,1.9125
1662681600,5.08072
1662768000,6.39614
1662854400,5.72593
1662940800,3.96925
1663027200,4.15538
1663113600,3.0377
1663200000,2.71633
1663286400,3.07345
1663372800,3.08815
1663459200,2.75589
1663545600,2.89342
1663632000,2.71476
1663718400,2.54929
1663804800,2.67791
1663891200,2.70654
1663977600,2.48159
1664064000,2.26191
1664150400,2.80746
1664236800,2.60159
1664323200,2.57211
1664409600,2.49657
1664496000,2.53602
1664582400,2.5239
1664668800,2.53402
1664755200,2.48615
1664841600,2.5686
1664928000,2.58004
1665014400,2.5219
1665100800,2.56878
1665187200,2.55361
1665273600,2.61073
1665360000,2.57455
1665446400,2.49276
1665532800,2.93899
1665619200,2.68776
1665705600,2.91914
1665792000,2.82193
1665878400,2.68922
1665964800,2.67766
1666051200,2.56724
1666137600,2.50214
1666224000,2.40145
1666310400,2.40068
1666396800,2.37582
1666483200,2.47416
1666569600,2.39468
1666656000,2.41937
1666742400,2.42973
1666828800,2.40989
1666915200,2.43416
1667001600,2.42335
1667088000,2.50375
1667174400,2.4727
1667260800,2.39913
1667347200,2.34706
1667433600,2.43525
1667520000,2.6
1667606400,2.4816
1667692800,2.40262
1667779200,2.41498
