DATE,PRICE
2020-10-15,53.213
2020-10-16,36.99
2020-10-17,36.357
2020-10-18,27.75
2020-10-19,28.817
2020-10-20,26.261
2020-10-21,22.434
2020-10-22,20.14
2020-10-23,20.107
2020-10-24,21.578
2020-10-25,32.65
2020-10-26,28.689
2020-10-27,29.79
2020-10-28,28.67
2020-10-29,27.75
2020-10-30,25.079
2020-10-31,26.72
2020-11-01,27.092
2020-11-02,25.529
2020-11-03,24.524
2020-11-04,24.641
2020-11-05,24.962
2020-11-06,26.89
2020-11-07,25.14
2020-11-08,25.781
2020-11-09,26.41
2020-11-10,25.75
2020-11-11,25.64
2020-11-12,25.045
2020-11-13,24.677
2020-11-14,24.801
2020-11-15,23.457
2020-11-16,23.31
2020-11-17,24.621
2020-11-18,24.45
2020-11-19,24.279
2020-11-20,24.46
2020-11-21,25.14
2020-11-22,24.42
2020-11-23,24.618
2020-11-24,25.05
2020-11-25,26.178
2020-11-26,25.01
2020-11-27,24.961
2020-11-28,25.1
2020-11-29,25.05
2020-11-30,25.37
2020-12-01,25.039
2020-12-02,25.31
2020-12-03,25.03
2020-12-04,24.083
2020-12-05,24.6
2020-12-06,24.141
2020-12-07,25.22
2020-12-08,24.701
2020-12-09,25.319
2020-12-10,25.268
2020-12-11,24.736
2020-12-12,24.771
2020-12-13,24.733
2020-12-14,24.19
2020-12-15,23.97
2020-12-16,23.29
2020-12-17,23.13
2020-12-18,23.205
2020-12-19,22.92
2020-12-20,23.09
2020-12-21,20.508
2020-12-22,20.12
2020-12-23,18.394
2020-12-24,19.439
2020-12-25,20.011
2020-12-26,19.191
2020-12-27,18.01
2020-12-28,18.01
2020-12-29,16.64
2020-12-30,17.625
2020-12-31,19.89
2021-01-01,18.31
2021-01-02,17.53
2021-01-03,16.777
2021-01-04,17.439
2021-01-05,17.49
2021-01-06,17.727
2021-01-07,17.888
2021-01-08,17.559
2021-01-09,17.705
2021-01-10,19.032
2021-01-11,17.75
2021-01-12,17.24
2021-01-13,17.83
2021-01-14,17.729
2021-01-15,17.824
2021-01-16,18.928
2021-01-17,20.15
2021-01-18,19.63
2021-01-19,18.717
2021-01-20,18.452
2021-01-21,17.48
2021-01-22,18.301
2021-01-23,18.61
2021-01-24,18.716
2021-01-25,18.51
2021-01-26,18.237
2021-01-27,17.729
2021-01-28,18.102
2021-01-29,18.373
2021-01-30,18.167
2021-01-31,18.381
2021-02-01,18.721
2021-02-02,18.716
2021-02-03,19.153
2021-02-04,19.17
2021-02-05,20.4
2021-02-06,20.133
2021-02-07,19.968
2021-02-08,23.034
2021-02-09,36.602
2021-02-10,32.919
2021-02-11,33.141
2021-02-12,35.331
2021-02-13,34.514
2021-02-14,39.008
2021-02-15,35.454
2021-02-16,34.735
2021-02-17,35.967
2021-02-18,35.971
2021-02-19,35.711
2021-02-20,35.76
2021-02-21,36.863
2021-02-22,32.427
2021-02-23,29.205
2021-02-24,30.081
2021-02-25,28.698
2021-02-26,29.093
2021-02-27,31.542
2021-02-28,29.694
2021-03-01,31.934
2021-03-02,31.605
2021-03-03,35.245
2021-03-04,34.17
2021-03-05,33.879
2021-03-06,33.885
2021-03-07,34.671
2021-03-08,34.945
2021-03-09,35.227
2021-03-10,35.643
2021-03-11,35.117
2021-03-12,36.622
2021-03-13,40.714
2021-03-14,45.0
2021-03-15,44.75
2021-03-16,53.527
2021-03-17,73.728
2021-03-18,66.491
2021-03-19,70.357
2021-03-20,69.001
2021-03-21,67.983
2021-03-22,64.198
2021-03-23,69.641
2021-03-24,73.02
2021-03-25,76.826
2021-03-26,105.595
2021-03-27,112.321
2021-03-28,106.476
2021-03-29,108.186
2021-03-30,127.66
2021-03-31,162.635
2021-04-01,158.033
2021-04-02,145.985
2021-04-03,152.2
2021-04-04,155.556
2021-04-05,149.333
2021-04-06,139.662
2021-04-07,131.994
2021-04-08,129.651
2021-04-09,144.801
2021-04-10,146.279
2021-04-11,150.289
2021-04-12,141.047
2021-04-13,137.255
2021-04-14,140.5
2021-04-15,143.047
2021-04-16,153.032
2021-04-17,152.447
2021-04-18,131.537
2021-04-19,128.996
2021-04-20,128.15
2021-04-21,123.224
2021-04-22,121.199
2021-04-23,115.056
2021-04-24,111.193
2021-04-25,110.946
2021-04-26,127.455
2021-04-27,125.431
2021-04-28,124.547
2021-04-29,123.606
2021-04-30,136.179
2021-05-01,136.463
2021-05-02,135.625
2021-05-03,132.925
2021-05-04,117.272
2021-05-05,126.524
2021-05-06,127.483
2021-05-07,124.092
2021-05-08,121.869
2021-05-09,120.386
2021-05-10,111.919
2021-05-11,117.996
2021-05-12,104.692
2021-05-13,97.823
2021-05-14,99.752
2021-05-15,91.04
2021-05-16,88.065
2021-05-17,81.826
2021-05-18,82.221
2021-05-19,53.969
2021-05-20,72.774
2021-05-21,63.198
2021-05-22,59.718
2021-05-23,53.683
2021-05-24,61.336
2021-05-25,58.849
2021-05-26,61.36
2021-05-27,58.463
2021-05-28,54.908
2021-05-29,56.098
2021-05-30,55.883
2021-05-31,59.511
2021-06-01,56.9
2021-06-02,57.398
2021-06-03,73.463
2021-06-04,72.597
2021-06-05,72.65
2021-06-06,71.127
2021-06-07,67.335
2021-06-08,62.699
2021-06-09,63.764
2021-06-10,60.448
2021-06-11,58.441
2021-06-12,57.637
2021-06-13,60.25
2021-06-14,61.876
2021-06-15,59.919
2021-06-16,57.695
2021-06-17,57.561
2021-06-18,55.377
2021-06-19,54.899
2021-06-20,53.117
2021-06-21,38.752
2021-06-22,41.133
2021-06-23,49.161
2021-06-24,47.96
2021-06-25,43.963
2021-06-26,44.38
2021-06-27,47.113
2021-06-28,46.932
2021-06-29,53.977
2021-06-30,50.929
2021-07-01,48.131
2021-07-02,48.166
2021-07-03,49.284
2021-07-04,49.527
2021-07-05,47.4
2021-07-06,48.125
2021-07-07,47.91
2021-07-08,45.378
2021-07-09,46.561
2021-07-10,45.663
2021-07-11,46.534
2021-07-12,44.355
2021-07-13,43.094
2021-07-14,42.261
2021-07-15,39.894
2021-07-16,39.0
2021-07-17,38.608
2021-07-18,39.666
2021-07-19,38.033
2021-07-20,35.053
2021-07-21,38.998
2021-07-22,38.829
2021-07-23,40.236
2021-07-24,42.074
2021-07-25,41.507
2021-07-26,41.558
2021-07-27,41.816
2021-07-28,41.766
2021-07-29,41.653
2021-07-30,43.067
